CustomerID,Age,Gender,Country,Income,ProductQuality,ServiceQuality,PurchaseFrequency,FeedbackScore,LoyaltyLevel,SatisfactionScore
1689,49,Female,Trainer6,106846,4,3,14,Medium,Gold,87.23
1690,52,Male,Trainer3,75080,1,1,12,High,Silver,55.49
1691,56,Male,Trainer6,74645,5,5,10,High,Gold,98.33
1692,63,Male,Trainer3,31340,6,4,19,High,Gold,75.65
1693,69,Female,Trainer6,58339,8,5,4,Medium,Bronze,100
1694,46,Male,Trainer4,70054,1,8,7,High,Bronze,68.54
1695,66,Female,Trainer4,105743,2,2,10,Low,Gold,62.74
1696,46,Male,Trainer7,50687,9,7,14,Low,Silver,100
1697,61,Male,Trainer3,63780,9,10,14,Low,Silver,100
1698,33,Female,Trainer3,81219,6,8,9,Low,Silver,100
1699,61,Female,Trainer6,41881,6,7,14,High,Gold,75.67
1700,64,Female,Trainer7,32732,5,7,6,High,Silver,90.98
1701,27,Female,Trainer7,93524,6,1,19,Medium,Silver,69.9
1702,47,Female,Trainer3,83390,3,10,10,Medium,Gold,100
1703,42,Male,Trainer4,37304,3,4,8,Low,Silver,54.99
1704,56,Female,Trainer3,81371,8,8,1,High,Silver,100
1705,37,Male,Trainer3,102235,1,4,5,Medium,Silver,62.45
1706,22,Male,Trainer5,99239,4,1,13,High,Gold,56.92
1707,18,Female,Trainer6,63621,2,7,2,Low,Bronze,49.97
1708,47,Male,Trainer6,79547,7,9,3,High,Gold,100
1709,66,Male,Trainer5,65738,10,6,17,High,Silver,100
1710,20,Female,Trainer7,39106,5,9,7,High,Bronze,91.81
1711,62,Female,Trainer6,108025,5,6,7,Medium,Bronze,96.97
1712,31,Male,Trainer7,97554,4,2,13,Medium,Bronze,61.46
1713,47,Male,Trainer4,86255,6,4,8,High,Silver,82.97
1714,67,Male,Trainer7,114843,10,9,19,High,Bronze,100
1715,21,Female,Trainer6,78011,6,10,1,Medium,Bronze,98.37
1716,35,Female,Trainer7,98657,6,2,16,Low,Gold,83.81
1717,54,Female,Trainer4,71724,10,6,6,High,Gold,100
1718,42,Male,Trainer5,74871,8,3,4,Low,Bronze,89.35
1719,65,Female,Trainer6,38038,2,5,10,Low,Gold,79.96
1720,18,Female,Trainer4,94759,4,8,1,Low,Bronze,93.35
1721,63,Male,Trainer3,33593,2,2,1,Low,Bronze,50.62
1722,32,Male,Trainer5,70559,9,9,4,Medium,Silver,100
1723,26,Male,Trainer5,81441,6,6,18,Low,Silver,100
1724,32,Female,Trainer6,48876,10,9,7,Low,Silver,100
1725,66,Female,Trainer4,110348,1,3,11,Medium,Gold,75.82
1726,41,Female,Trainer3,110245,10,2,19,Medium,Silver,100
1727,21,Female,Trainer4,68448,7,1,1,Low,Bronze,66.69
1728,29,Female,Trainer7,97632,6,9,19,Low,Gold,100
1729,54,Female,Trainer6,55593,9,7,20,Medium,Silver,100
1730,54,Female,Trainer7,103035,5,2,5,Low,Bronze,79.27
1731,60,Male,Trainer7,97104,8,2,1,Medium,Bronze,100
1732,23,Female,Trainer5,47229,7,2,8,High,Bronze,60.82
1733,56,Female,Trainer5,94790,8,1,5,Low,Gold,77.01
1734,63,Male,Trainer7,93472,6,4,10,Low,Bronze,99.84
1735,41,Male,Trainer4,67044,5,5,6,High,Silver,78.14
1736,28,Male,Trainer6,58964,3,10,7,Medium,Silver,100
1737,30,Male,Trainer6,113164,2,6,1,High,Silver,64.48
1738,51,Female,Trainer4,92947,5,2,6,Medium,Silver,85.74
1739,42,Female,Trainer7,67505,3,6,15,Low,Bronze,73.79
1740,24,Male,Trainer6,30915,2,3,15,Medium,Gold,67.82
1741,69,Male,Trainer5,119092,4,1,14,Low,Bronze,92.04
1742,21,Female,Trainer3,112394,9,8,3,Medium,Gold,100
1743,25,Male,Trainer5,54401,8,10,20,Medium,Silver,100
1744,37,Male,Trainer4,109564,8,5,5,Medium,Gold,90.32
1745,46,Female,Trainer3,35589,7,5,7,Medium,Silver,97.41
1746,68,Male,Trainer6,51708,7,7,4,High,Bronze,100
1747,62,Female,Trainer6,68667,5,1,16,Low,Bronze,81.56
1748,63,Male,Trainer3,71401,8,7,12,Medium,Bronze,99.13
1749,27,Female,Trainer6,111891,4,5,12,High,Bronze,95.54
1750,60,Male,Trainer3,103670,8,7,3,Low,Bronze,100
1751,51,Female,Trainer7,92021,9,6,14,Low,Gold,100
1752,43,Female,Trainer4,61783,8,1,18,Low,Gold,74.29
1753,58,Male,Trainer5,114324,9,3,1,Low,Gold,100
1754,66,Male,Trainer3,59829,1,9,13,High,Gold,74.04
1755,20,Male,Trainer3,92554,2,2,7,High,Silver,52.27
1756,23,Male,Trainer7,76328,5,7,3,Medium,Bronze,90.08
1757,22,Male,Trainer5,48770,9,6,13,Medium,Gold,95.9
1758,22,Female,Trainer7,107768,2,6,13,Low,Silver,85.9
1759,64,Female,Trainer7,35425,1,3,6,Medium,Gold,29.31
1760,40,Female,Trainer4,43824,5,6,6,High,Silver,83.32
1761,66,Female,Trainer6,31161,7,5,13,Low,Silver,100
1762,26,Male,Trainer5,42912,4,7,7,Medium,Silver,77.81
1763,52,Female,Trainer7,44058,2,1,15,Medium,Silver,52.48
1764,37,Female,Trainer6,119101,10,1,5,Low,Gold,83.68
1765,66,Female,Trainer6,114013,4,9,12,Medium,Bronze,100
1766,59,Male,Trainer6,117591,8,4,6,Low,Gold,95.14
1767,52,Male,Trainer6,64929,1,1,11,Low,Silver,62.35
1768,67,Female,Trainer4,97825,1,9,3,Low,Gold,86.53
1769,35,Male,Trainer4,43840,9,3,13,Low,Bronze,82.51
1770,34,Female,Trainer7,90333,2,7,6,Medium,Silver,75.57
1771,41,Male,Trainer6,96929,6,7,2,Medium,Bronze,100
1772,20,Male,Trainer7,69368,8,6,2,High,Silver,90.81
1773,49,Male,Trainer3,46576,10,4,18,Medium,Bronze,100
1774,52,Female,Trainer4,103797,10,7,2,Low,Bronze,100
1775,55,Male,Trainer4,74325,7,10,17,High,Silver,100
1776,30,Female,Trainer5,114837,4,6,8,Low,Bronze,97.77
1777,64,Male,Trainer3,73878,5,1,4,High,Silver,66.51
1778,42,Female,Trainer4,114860,10,8,3,Low,Bronze,100
1779,26,Female,Trainer6,56768,1,1,6,High,Gold,31.56
1780,21,Female,Trainer6,42872,6,10,2,Low,Silver,69.99
1781,31,Female,Trainer6,116140,3,9,4,Low,Gold,100
1782,54,Female,Trainer7,62522,2,4,4,Medium,Silver,46.84
1783,51,Female,Trainer4,111716,7,7,15,Low,Silver,100
1784,28,Male,Trainer7,115137,4,8,6,Medium,Bronze,100
1785,58,Female,Trainer4,90653,6,7,8,Medium,Silver,95.64
1786,20,Male,Trainer5,34836,3,7,3,Low,Silver,55.01
1787,45,Female,Trainer7,58843,10,6,19,High,Silver,100
1788,46,Female,Trainer4,91734,9,8,18,Low,Gold,100
1789,26,Male,Trainer5,32313,3,10,16,High,Gold,90.18
1790,20,Female,Trainer4,90543,2,6,16,High,Silver,100
1791,42,Male,Trainer3,115345,7,9,10,Low,Silver,100
1792,51,Female,Trainer7,119943,3,1,4,High,Gold,78.42
1793,29,Male,Trainer6,85688,1,10,18,High,Gold,100
1794,59,Male,Trainer5,86277,5,5,3,High,Gold,90.48
1795,26,Female,Trainer5,73365,7,9,7,High,Silver,100
1796,32,Male,Trainer6,97181,10,5,11,High,Silver,96.88
1797,57,Male,Trainer5,52535,2,7,9,Medium,Silver,80.28
1798,42,Female,Trainer6,91460,5,7,8,Medium,Gold,100
1799,22,Female,Trainer6,71167,8,4,8,Medium,Gold,88.88
1800,28,Female,Trainer4,69008,7,10,2,Low,Bronze,100
1801,51,Male,Trainer7,92296,6,3,19,Medium,Bronze,89.45
1802,41,Male,Trainer3,43042,6,9,9,Low,Gold,100
1803,32,Male,Trainer5,118678,4,5,4,Medium,Silver,85.08
1804,55,Female,Trainer4,63029,10,5,3,Medium,Gold,100
1805,25,Female,Trainer3,95475,8,5,11,Medium,Silver,100
1806,22,Male,Trainer3,61254,6,1,13,High,Bronze,50.75
1807,65,Female,Trainer5,86648,10,8,6,Medium,Gold,100
1808,43,Female,Trainer5,96147,7,7,19,High,Silver,100
1809,35,Female,Trainer4,90874,7,2,11,High,Gold,89.19
1810,23,Female,Trainer5,88082,7,5,10,Low,Silver,100
1811,54,Female,Trainer3,91382,1,2,5,Low,Bronze,66.23
1812,65,Male,Trainer5,95720,3,3,3,High,Gold,77.07
1813,30,Male,Trainer4,47052,10,10,7,High,Gold,100
1814,45,Female,Trainer4,73732,7,8,9,Medium,Bronze,100
1815,22,Female,Trainer4,102002,4,6,6,Low,Gold,95.95
1816,30,Male,Trainer5,58220,5,4,13,High,Gold,70.88
1817,34,Male,Trainer7,84012,5,6,2,Low,Gold,86.84
1818,67,Male,Trainer4,88940,6,4,5,High,Bronze,72.83
1819,57,Male,Trainer7,117413,8,1,20,Low,Silver,80.05
1820,62,Male,Trainer6,46599,6,2,4,Medium,Bronze,76.81
1821,49,Female,Trainer4,45389,9,5,4,Medium,Gold,91.41
1822,46,Male,Trainer7,105006,8,3,9,High,Silver,100
1823,68,Male,Trainer7,45642,4,4,4,Medium,Gold,89.06
1824,20,Male,Trainer3,92843,6,9,6,High,Silver,100
1825,57,Male,Trainer7,100173,10,4,4,Medium,Silver,100
1826,51,Female,Trainer3,34963,5,9,6,High,Bronze,71.96
1827,57,Female,Trainer7,51686,1,7,14,Medium,Bronze,80.97
1828,44,Male,Trainer7,82374,4,1,10,Low,Silver,59.29
1829,30,Male,Trainer6,51796,1,7,11,High,Gold,65.42
1830,62,Female,Trainer7,45257,2,8,15,Medium,Silver,72.84
1831,50,Male,Trainer5,88097,7,10,14,Medium,Gold,100
1832,23,Male,Trainer5,111470,6,6,10,Low,Bronze,94.5
1833,41,Female,Trainer5,39124,6,7,5,Medium,Silver,70.11
1834,36,Female,Trainer6,98018,5,1,10,High,Bronze,57.5
1835,33,Male,Trainer7,39027,10,10,10,Low,Silver,100
1836,57,Male,Trainer6,101373,2,7,7,High,Gold,87.87
1837,45,Female,Trainer7,112283,4,6,7,Low,Silver,83.67
1838,50,Female,Trainer3,33774,4,9,18,Medium,Bronze,93.67
1839,65,Female,Trainer6,55892,8,8,3,High,Bronze,100
1840,58,Male,Trainer5,30626,3,1,13,Low,Bronze,54.32
1841,30,Male,Trainer5,74542,8,7,6,Medium,Silver,100
1842,60,Male,Trainer5,68605,8,8,11,High,Silver,100
1843,62,Female,Trainer7,47560,1,6,10,High,Bronze,60.16
1844,42,Male,Trainer7,46840,7,2,16,High,Bronze,54.58
1845,59,Female,Trainer6,87704,7,4,16,High,Bronze,91.52
1846,53,Male,Trainer4,73286,7,6,4,Low,Gold,100
1847,44,Female,Trainer7,107950,4,3,6,High,Bronze,91.25
1848,55,Male,Trainer4,95920,4,8,16,High,Silver,100
1849,24,Female,Trainer4,57668,5,6,8,Low,Bronze,76.56
1850,22,Female,Trainer7,30254,9,1,1,High,Gold,68.41
1851,60,Female,Trainer6,61242,7,2,7,Medium,Silver,67.34
1852,62,Female,Trainer4,38305,7,5,18,Low,Silver,84.67
1853,68,Male,Trainer6,78345,2,9,10,Low,Bronze,94.39
1854,48,Female,Trainer6,103651,8,1,2,Low,Gold,97.13
1855,40,Male,Trainer7,118712,6,3,7,High,Gold,100
1856,59,Male,Trainer4,102260,10,2,1,Low,Gold,100
1857,27,Female,Trainer6,45918,9,8,5,High,Gold,100
1858,49,Female,Trainer4,47646,7,3,4,High,Bronze,79.11
1859,60,Male,Trainer6,35793,3,4,1,Low,Gold,59.56
1860,47,Male,Trainer7,67408,9,2,2,Medium,Gold,82.46
1861,56,Male,Trainer6,99497,6,6,11,High,Bronze,100
1862,48,Male,Trainer7,104930,7,7,3,Low,Silver,100
1863,35,Male,Trainer7,59134,6,9,5,Medium,Gold,100
1864,53,Male,Trainer4,114382,4,1,13,High,Silver,73.26
1865,19,Male,Trainer4,102058,8,2,13,Medium,Gold,71.56
1866,31,Female,Trainer4,75367,5,2,11,Medium,Bronze,66.31
1867,30,Male,Trainer3,119542,7,5,19,Low,Silver,100
1868,46,Male,Trainer4,53596,10,3,12,High,Bronze,86.22
1869,29,Female,Trainer4,71504,2,6,6,High,Silver,74.56
1870,56,Male,Trainer6,117007,9,10,13,Low,Gold,100
1871,19,Male,Trainer3,99252,9,7,20,Low,Silver,100
1872,49,Female,Trainer3,88661,8,4,3,Medium,Bronze,100
1873,30,Male,Trainer6,48052,8,6,13,High,Bronze,100
1874,63,Male,Trainer4,54631,6,4,6,High,Silver,82.23
1875,44,Female,Trainer5,100480,4,9,13,Medium,Silver,97.19
1876,66,Female,Trainer7,44936,5,7,9,High,Silver,100
1877,58,Male,Trainer3,56520,6,7,14,Medium,Silver,100
1878,34,Female,Trainer6,81650,6,1,3,High,Silver,68.92
1879,57,Female,Trainer5,74323,1,4,16,High,Bronze,81.75
1880,48,Male,Trainer7,49931,1,6,12,Medium,Gold,57.42
1881,51,Female,Trainer5,59575,9,10,19,Low,Silver,100
1882,41,Female,Trainer4,33902,5,8,5,Low,Gold,90.49
1883,62,Male,Trainer6,105362,7,9,4,Low,Gold,100
1884,52,Male,Trainer7,43288,6,3,7,High,Silver,87.01
1885,65,Female,Trainer7,49304,4,4,19,High,Bronze,86.83
1886,23,Female,Trainer4,99225,1,1,8,High,Bronze,51.9
1887,36,Male,Trainer4,37545,6,8,16,Medium,Gold,100
1888,47,Male,Trainer4,76897,6,1,4,Low,Gold,65.29
1889,24,Female,Trainer6,57548,2,5,2,High,Bronze,59.72
1890,27,Male,Trainer3,79090,6,9,13,Low,Gold,89.46
1891,58,Male,Trainer5,116315,10,5,16,Low,Silver,100
1892,49,Female,Trainer6,62984,8,7,2,High,Bronze,100
1893,51,Female,Trainer6,32817,10,7,8,Medium,Silver,100
1894,45,Male,Trainer5,95643,10,5,20,High,Silver,100
1895,32,Male,Trainer7,73368,10,3,14,High,Bronze,82.14
1896,47,Female,Trainer5,52881,2,10,12,Low,Bronze,92.7
1897,54,Male,Trainer4,55742,8,9,6,High,Silver,100
1898,46,Female,Trainer7,67606,6,3,10,Low,Gold,64.87
1899,39,Male,Trainer6,52438,7,7,12,Low,Silver,85.6
1900,21,Male,Trainer5,47831,10,8,9,Medium,Silver,100
1901,37,Male,Trainer6,72187,1,6,9,High,Gold,82.94
1902,49,Female,Trainer6,83747,3,7,16,Medium,Silver,85.49
1903,53,Female,Trainer5,87651,2,9,4,Low,Gold,96.91
1904,67,Male,Trainer6,42119,4,2,9,Low,Gold,60.41
1905,21,Male,Trainer3,48053,7,7,12,High,Bronze,82.2
1906,44,Female,Trainer3,33769,8,3,3,Medium,Bronze,69.85
1907,34,Female,Trainer6,102921,8,3,1,Low,Gold,82.7
1908,29,Male,Trainer7,89010,8,1,16,Medium,Gold,78.76
1909,39,Female,Trainer7,97935,5,10,11,Low,Bronze,100
1910,34,Female,Trainer7,110045,9,4,2,High,Silver,100
1911,27,Male,Trainer7,48577,6,5,6,Medium,Gold,59.4
1912,18,Male,Trainer3,90599,8,10,7,High,Gold,100
1913,39,Female,Trainer7,97419,4,10,20,High,Bronze,100
1914,43,Female,Trainer5,68304,1,9,15,High,Bronze,74.85
1915,35,Male,Trainer7,103872,5,3,4,Low,Gold,78.84
1916,67,Female,Trainer5,54651,3,5,4,Low,Gold,78.19
1917,31,Male,Trainer3,32772,9,7,8,Low,Gold,100
1918,64,Male,Trainer5,104113,5,6,15,Medium,Gold,100
1919,46,Female,Trainer5,92617,8,1,20,High,Bronze,70.59
1920,29,Male,Trainer6,32214,4,10,19,High,Gold,94.45
1921,53,Male,Trainer5,46830,4,1,7,Medium,Bronze,49.28
1922,52,Male,Trainer6,34496,2,7,4,High,Silver,46.75
1923,69,Male,Trainer7,85411,8,5,16,Low,Silver,100
1924,29,Male,Trainer5,39315,9,1,3,High,Gold,77.66
1925,24,Female,Trainer5,97617,8,3,17,High,Bronze,90.15
1926,46,Male,Trainer4,36961,8,4,6,High,Silver,94.91
1927,28,Male,Trainer7,63365,5,6,18,High,Gold,83.72
1928,50,Male,Trainer5,43809,9,6,14,Medium,Gold,100
1929,23,Female,Trainer5,86038,9,6,4,Low,Silver,100
1930,64,Male,Trainer4,71337,5,10,15,Low,Bronze,100
1931,32,Male,Trainer6,109953,9,10,1,High,Gold,100
1932,49,Male,Trainer7,63650,1,8,19,Low,Bronze,84.94
1933,68,Male,Trainer4,72839,3,2,13,Low,Gold,62.01
1934,28,Female,Trainer7,81968,5,4,5,Low,Bronze,85.57
1935,40,Female,Trainer7,115480,8,3,19,Low,Gold,100
1936,43,Male,Trainer6,98929,3,1,17,High,Silver,80.25
1937,51,Female,Trainer6,53719,3,10,14,Medium,Silver,100
1938,63,Female,Trainer3,37731,7,6,1,Medium,Bronze,95.03
1939,51,Female,Trainer4,38193,10,2,17,High,Bronze,95.29
1940,46,Male,Trainer4,64714,4,6,12,Medium,Gold,70.96
1941,21,Male,Trainer7,52209,6,3,18,High,Silver,75.84
1942,34,Male,Trainer3,66182,5,10,4,Medium,Silver,81.22
1943,52,Male,Trainer3,30957,3,9,17,High,Bronze,86.4
1944,30,Male,Trainer7,95311,2,5,3,Low,Gold,75.2
1945,58,Male,Trainer6,44082,10,5,6,Medium,Silver,100
1946,56,Female,Trainer3,43082,5,9,3,High,Gold,81.64
1947,32,Female,Trainer4,57655,8,8,13,High,Silver,100
1948,46,Female,Trainer6,39488,8,6,7,Low,Bronze,100
1949,46,Female,Trainer5,33692,2,6,2,Low,Gold,52.5
1950,28,Female,Trainer3,65104,1,6,17,Medium,Gold,69.25
1951,69,Male,Trainer7,73336,5,9,2,Low,Bronze,100
1952,49,Male,Trainer4,48529,4,2,20,Medium,Bronze,76.12
1953,19,Female,Trainer3,79515,3,2,7,High,Bronze,80.09
1954,64,Male,Trainer7,101672,4,10,2,Medium,Silver,100
1955,31,Male,Trainer4,113434,1,2,1,Low,Silver,34.85
1956,37,Male,Trainer3,62710,3,3,14,Medium,Gold,64.31
1957,39,Male,Trainer4,60607,4,10,7,High,Bronze,94.42
1958,28,Male,Trainer5,52362,10,5,14,Medium,Bronze,100
1959,44,Female,Trainer4,117118,5,1,10,High,Gold,66.21
1960,20,Female,Trainer7,71279,1,7,18,High,Bronze,73.67
1961,34,Female,Trainer3,82311,10,7,20,High,Silver,100
1962,61,Male,Trainer7,107168,3,6,1,High,Silver,92.14
1963,45,Male,Trainer5,97769,2,4,15,High,Gold,77.47
1964,46,Male,Trainer6,104322,8,5,18,Low,Silver,100
1965,38,Male,Trainer4,31012,9,2,20,High,Silver,96.5
1966,64,Female,Trainer7,116630,8,4,11,Low,Gold,100
1967,33,Male,Trainer3,85646,5,5,18,High,Bronze,98.31
1968,54,Female,Trainer3,113462,10,5,12,High,Silver,100
1969,37,Female,Trainer6,37276,4,7,1,High,Bronze,62.76
1970,23,Female,Trainer3,111905,3,1,7,Medium,Gold,83.77
1971,36,Female,Trainer5,98977,9,9,12,High,Bronze,100
1972,22,Male,Trainer6,102450,8,2,14,Medium,Bronze,91.82
1973,20,Male,Trainer5,83359,1,1,6,Medium,Bronze,46.51
1974,18,Female,Trainer4,73293,9,7,9,High,Gold,100
1975,55,Male,Trainer5,57017,9,8,4,High,Bronze,100
1976,32,Male,Trainer4,31121,8,6,3,Medium,Silver,100
1977,51,Male,Trainer5,53052,7,2,7,Medium,Silver,92.56
1978,52,Female,Trainer6,99798,1,4,13,Medium,Gold,62.32
1979,66,Female,Trainer4,44783,3,8,19,Medium,Bronze,100
1980,42,Female,Trainer5,72264,9,10,5,Low,Silver,100
1981,41,Female,Trainer5,118289,5,4,15,Medium,Gold,91.9
1982,29,Female,Trainer3,97495,4,4,14,High,Gold,63.17
1983,35,Female,Trainer5,111213,10,1,1,Low,Gold,92.17
1984,32,Female,Trainer3,107863,1,2,8,Medium,Bronze,59.23
1985,61,Male,Trainer5,104215,9,10,7,Medium,Bronze,100
1986,33,Female,Trainer7,76497,7,3,20,Medium,Silver,93.38
1987,44,Male,Trainer3,88882,3,10,13,Low,Bronze,100
1988,25,Female,Trainer6,112355,2,6,8,Low,Silver,82.5
1989,63,Male,Trainer6,77354,3,5,4,High,Gold,79.36
1990,42,Male,Trainer4,91229,4,3,8,Medium,Bronze,58.02
1991,34,Male,Trainer6,38021,3,3,18,Low,Silver,54.05
1992,46,Male,Trainer4,80273,2,3,17,Low,Silver,67.26
1993,25,Female,Trainer6,83572,6,10,10,Low,Silver,100
1994,32,Female,Trainer3,50283,4,8,7,High,Gold,84.73
1995,44,Female,Trainer7,111761,8,10,17,Medium,Gold,100
1996,63,Female,Trainer4,98085,2,9,18,Medium,Gold,98.72
1997,67,Female,Trainer7,110883,1,10,6,Medium,Bronze,100
